IDLigne,Date,IDCommande,Produit,Categorie,Quantite,Prix,Montant,Region,Client
b5b103fe531168050d785d5b8de74174-L1,2017-01-30 13:13:59,b5b103fe531168050d785d5b8de74174,SKU-1fa728d998,Computers,1,2199.99,2199.99,Rio Grande do Sul,bd8717655febcdf30f106e9f3cb24628
cfe9a2c324eefb180663116644e4f171-L1,2017-01-30 14:07:53,cfe9a2c324eefb180663116644e4f171,SKU-99b89f140f,Computers Accessories,3,195.9,587.7,Sao Paulo,ae271f166e8d5098c767f5753eab678e
4e1d5bf07ad851a6470d6b28cfd1f1e6-L1,2017-01-30 18:19:23,4e1d5bf07ad851a6470d6b28cfd1f1e6,SKU-a35a9f46dc,Computers Accessories,1,20.9,20.9,Parana,580561d937f063a0c4ffe1e4832df2f5
330f4c4ce3d46e9f892b06e6f0bc9aad-L1,2017-01-30 22:18:53,330f4c4ce3d46e9f892b06e6f0bc9aad,SKU-81521040c9,Telephony,1,34.9,34.9,Ceara,7f1a50bd72da35adfd13f3c367cc2eca
5f6b520cff06f23c77386b75976256e9-L1,2017-01-31 11:58:52,5f6b520cff06f23c77386b75976256e9,SKU-5bfcd193eb,Consoles Games,1,223.9,223.9,Sao Paulo,81969213c0db697f2a6da4a4eaad1bf9
4d87e2e794792a3e2fcd7f7a5b4500b1-L1,2017-01-31 13:43:44,4d87e2e794792a3e2fcd7f7a5b4500b1,SKU-913580fde3,Fixed Telephony,1,10.99,10.99,Sao Paulo,8704d22470c90667b52c6fb875625418
2dedcbba76be1566c5b983e07348d75f-L1,2017-01-31 15:56:56,2dedcbba76be1566c5b983e07348d75f,SKU-a5d722d3c7,Computers Accessories,1,51.9,51.9,Sao Paulo,2ae1c58b259e5dc3f215ebc889d38701
cfd5e54c14f22b62683cea7ed91caa24-L1,2017-01-31 17:36:56,cfd5e54c14f22b62683cea7ed91caa24,SKU-94fb2ab441,Consoles Games,1,214.9,214.9,Pernambuco,b431e4fa975171eec47c6e346c4dfdc2
02605c218285d02df75a255f13396f1e-L1,2017-01-31 17:43:09,02605c218285d02df75a255f13396f1e,SKU-05c693a808,Telephony,1,34.99,34.99,Pernambuco,12886ac2b88df7aa159e84b19b58a414
bf79e4fa55a389d494f47feb2654892c-L1,2017-01-31 21:11:10,bf79e4fa55a389d494f47feb2654892c,SKU-fe09eb5f7b,Consoles Games,1,14.9,14.9,Espirito Santo,62972384465273ec1b0d3cf772abc390
adf684f287283640cb375a2e8ada8c82-L1,2017-01-31 23:18:22,adf684f287283640cb375a2e8ada8c82,SKU-8ce0b48cdc,Telephony,2,131.99,263.98,Alagoas,ae96093146108e55367c723d76ea54a9
f4ed6d734bd3faba403a2dfdf49400b0-L1,2017-02-01 10:13:10,f4ed6d734bd3faba403a2dfdf49400b0,SKU-913580fde3,Fixed Telephony,1,10.99,10.99,Minas Gerais,3ba5aa89e06ef7a9b6d247a7137e2436
95431c05f2b32414cf7839de333dc57f-L1,2017-02-01 13:01:36,95431c05f2b32414cf7839de333dc57f,SKU-884fa3cd42,Computers Accessories,2,195.0,390.0,Sao Paulo,ba58671cbf108397a73d8b85e57a4869
4b417a70a89a9c265f52c8279dd489d7-L1,2017-02-01 13:08:13,4b417a70a89a9c265f52c8279dd489d7,SKU-b7639dcdb2,Telephony,1,32.99,32.99,Parana,62c79c0597b18fa523384c502e972d5c
9e631c9b66b8485a8b8a42fce40ed307-L1,2017-02-01 15:42:59,9e631c9b66b8485a8b8a42fce40ed307,SKU-c004bf0d41,Computers Accessories,1,46.94,46.94,Rio de Janeiro,35b6524b1cd67aef194bdfe942839299
27b01bbc397d9282e115008e0d914f2c-L1,2017-02-01 17:39:57,27b01bbc397d9282e115008e0d914f2c,SKU-c2e158a66d,Computers Accessories,1,29.9,29.9,Para,70d043346d334f297cc8fc7b20ebeb43
63a4d7a71c43e2f008340552233931ed-L1,2017-02-01 21:13:54,63a4d7a71c43e2f008340552233931ed,SKU-247fa5b4e2,Computers Accessories,1,26.9,26.9,Sao Paulo,131dcb7ab428e245ce73122bfcfac12c
e6a9a4963c309a68db1f1a515e700764-L1,2017-02-01 21:45:04,e6a9a4963c309a68db1f1a515e700764,SKU-9319e2f1f2,Telephony,1,22.99,22.99,Sao Paulo,20b5415badf4a5750eb554cd9e9e2307
e19a1b398beea6784e6dc219eb0a6a89-L1,2017-02-01 22:29:34,e19a1b398beea6784e6dc219eb0a6a89,SKU-837b5c6df9,Computers Accessories,1,20.9,20.9,Rio de Janeiro,b62f89621c53271b37571d7f0aaf380e
7d5a1a738b20a4220f8673e0ee63bafc-L1,2017-02-01 22:59:05,7d5a1a738b20a4220f8673e0ee63bafc,SKU-247fa5b4e2,Computers Accessories,1,26.9,26.9,Sao Paulo,a2249346e7f8e224e287739da0a5ab94
7e7d02281bcb8b908e7e347469114ba8-L1,2017-02-02 03:48:06,7e7d02281bcb8b908e7e347469114ba8,SKU-8903e02564,Audio,1,29.9,29.9,Rio de Janeiro,3aa7a6e90c6e9d2dd2b61806b588ab9b
15812af232ebe0d344d123c18fde51eb-L1,2017-02-02 10:07:57,15812af232ebe0d344d123c18fde51eb,SKU-c413fa08b4,Telephony,1,12.97,12.97,Minas Gerais,7db4d22fd27d6b46393385f8a951fd21
1fb19f4cd7486d32cfc488577cc28235-L1,2017-02-02 11:15:31,1fb19f4cd7486d32cfc488577cc28235,SKU-04dc26a02c,Consoles Games,1,343.4,343.4,Amazonas,1935fd09a07aaf542eb748010cbdbcf7
a92ac2f2738d0a4b0add8fe65157d5f5-L1,2017-02-02 11:56:21,a92ac2f2738d0a4b0add8fe65157d5f5,SKU-43a24e051b,Computers Accessories,1,209.9,209.9,Espirito Santo,499cd12b7fce1ab0f6b34c9aed0e43ee
d39b2823c7beda9e56a1783db04df596-L1,2017-02-02 11:58:17,d39b2823c7beda9e56a1783db04df596,SKU-04dc26a02c,Consoles Games,1,343.4,343.4,Minas Gerais,211e942aae3695180382d77ed1dde7e9
5e24cd2a73451af2660215702f8abc57-L1,2017-02-02 14:42:37,5e24cd2a73451af2660215702f8abc57,SKU-94fb2ab441,Consoles Games,1,214.9,214.9,Rio Grande do Sul,8827aed3591094ec92138d2c0af196a3
c52a603ac74efb60aefc2f0e79d3a432-L1,2017-02-02 15:22:02,c52a603ac74efb60aefc2f0e79d3a432,SKU-430d215740,Telephony,1,104.0,104.0,Mato Grosso,49d2fac3209b6f052367bb54444b3749
4e44d7b0462e32a51de74a16eac6534e-L1,2017-02-02 16:18:44,4e44d7b0462e32a51de74a16eac6534e,SKU-91b08d34d0,Telephony,3,6.9,20.7,Rio de Janeiro,a7941a8ddbfe8fde0bd23ae272484043
5f2e44ea1fc61083103e1a75f61d2bdf-L1,2017-02-02 17:00:25,5f2e44ea1fc61083103e1a75f61d2bdf,SKU-1eb85357e2,Consoles Games,1,309.9,309.9,Minas Gerais,eacbbfa074a7a11963153a45bd66e86b
c79fcf430e3532739c1344bdc0a021db-L1,2017-02-02 17:22:31,c79fcf430e3532739c1344bdc0a021db,SKU-2eb9b2ef7c,Tablets Printing Image,1,99.0,99.0,Bahia,3435ff207812c23c1b61d57b93500645
f06876678e6f65feb46836d048f45a85-L1,2017-02-02 20:04:43,f06876678e6f65feb46836d048f45a85,SKU-6bbe55cf8f,Tablets Printing Image,1,99.0,99.0,Rio de Janeiro,aa35e690f321643618758e7ccc598509
002691433f09002ac9ca0c4e8dbb8ead-L1,2017-02-02 21:18:03,002691433f09002ac9ca0c4e8dbb8ead,SKU-430d215740,Telephony,1,104.0,104.0,Rio Grande do Sul,f77be85d218371e1afd9685f7ae828b2
d94b232e72e4c7c22f765be9ee391b3f-L1,2017-02-02 22:08:40,d94b232e72e4c7c22f765be9ee391b3f,SKU-c78b767da0,Computers Accessories,1,26.9,26.9,Minas Gerais,acce37be3303de0f1c5e706dd9e45b85
bcf5665129063675d2d1006d95d3c813-L1,2017-02-02 23:09:15,bcf5665129063675d2d1006d95d3c813,SKU-430d215740,Telephony,1,104.0,104.0,Rio de Janeiro,78d2387fac855bae2dc8d728314d7b65
d573a47c29466bb2e4e46aef0ff04f23-L1,2017-02-03 01:06:06,d573a47c29466bb2e4e46aef0ff04f23,SKU-97ac99fefa,Telephony,1,949.0,949.0,Alagoas,aaf7ed8313a90b1735dd28ab46546b30
d1ccec3180d63d8bfd37f65d34f07da5-L1,2017-02-03 16:30:51,d1ccec3180d63d8bfd37f65d34f07da5,SKU-3b8b957801,Telephony,1,9.89,9.89,Goias,2fdc18a80ec13de305a40c8f59b1d791
3e01e667dc4b025af8c5eb4f606cc7a1-L1,2017-02-03 21:22:15,3e01e667dc4b025af8c5eb4f606cc7a1,SKU-ed9d81a504,Consoles Games,1,398.0,398.0,Minas Gerais,4050ab1fc484eccabb4479c214985342
94b9fdffc1d9b49273c91598fc0dc5e6-L1,2017-02-03 21:36:05,94b9fdffc1d9b49273c91598fc0dc5e6,SKU-ca152649b4,Computers Accessories,1,26.9,26.9,Roraima,08e37284d5bd2834be3c71035e3d64a3
78eff39e81cd88a03dc278396f3cee15-L1,2017-02-04 00:09:20,78eff39e81cd88a03dc278396f3cee15,SKU-b206760d97,Computers Accessories,1,26.9,26.9,Minas Gerais,0489823571e2b7bc7120cfe97f56cc4e
4c775eb488939cb0be0ca90004e2f37a-L1,2017-02-04 02:17:52,4c775eb488939cb0be0ca90004e2f37a,SKU-be40e17908,Consoles Games,1,239.9,239.9,Minas Gerais,879e7f03b883419400700216ea156c83
5a90bdab22ab69f4095415dd55451b66-L1,2017-02-04 10:57:17,5a90bdab22ab69f4095415dd55451b66,SKU-d0fe429526,Computers Accessories,1,49.9,49.9,Sao Paulo,edaced9806005e41a24fed33e2a1469c
ec250576de989120ce229e49bae2e72c-L1,2017-02-04 11:13:31,ec250576de989120ce229e49bae2e72c,SKU-430d215740,Telephony,1,104.0,104.0,Sao Paulo,bd5351ebb398da13fad912b64456483b
4d55408f3a98afa1d4f3087d4a24005d-L1,2017-02-04 13:42:12,4d55408f3a98afa1d4f3087d4a24005d,SKU-51b0fbc000,Computers Accessories,1,49.99,49.99,Mato Grosso do Sul,f082a32f9abe1b8678ef88c7fceab40f
8efea0c3d02c48c7c99f50109fa108f6-L1,2017-02-04 14:16:17,8efea0c3d02c48c7c99f50109fa108f6,SKU-430d215740,Telephony,1,104.0,104.0,Parana,999233e1e8c45084e222e29c5c36c6d6
2b9781917af4a7321519dd1db68cb72b-L1,2017-02-05 10:49:33,2b9781917af4a7321519dd1db68cb72b,SKU-f997c8ca95,Fixed Telephony,1,27.9,27.9,Sao Paulo,7041b17f3068683810aa548f6534a8dc
2815a8d7291facb79cc8c78f144836b3-L1,2017-02-05 11:15:12,2815a8d7291facb79cc8c78f144836b3,SKU-913580fde3,Fixed Telephony,1,10.99,10.99,Parana,a9a9c6c3bf1bd2cb9409abacbeccd6fc
d170580dfcd364efdb0c94f51bac0fc3-L1,2017-02-05 13:18:01,d170580dfcd364efdb0c94f51bac0fc3,SKU-8ce0b48cdc,Telephony,1,131.99,131.99,Rio de Janeiro,f4ecf73dc97b08307cd85c109e491fa1
033bac5f45a9d0cf7be5e47f03ed1e44-L1,2017-02-05 17:01:06,033bac5f45a9d0cf7be5e47f03ed1e44,SKU-8ce0b48cdc,Telephony,1,131.99,131.99,Bahia,b331ffa5c1df4e360f78fc2c8919c9ad
8d99000d8edc9aa445a270e29e85fb05-L1,2017-02-05 18:47:13,8d99000d8edc9aa445a270e29e85fb05,SKU-b000447e24,Telephony,1,25.0,25.0,Parana,8187109cff1c32197ce4943e71f84360
963030216f9dfae3f21a1660bfed8274-L1,2017-02-05 20:21:51,963030216f9dfae3f21a1660bfed8274,SKU-41f447e263,Telephony,1,11.97,11.97,Sao Paulo,9520b4a5c7c6d61675ec5c2c62a44cf0
8982c5a29644a98312ad54cac13d513e-L1,2017-02-05 21:01:32,8982c5a29644a98312ad54cac13d513e,SKU-b000447e24,Telephony,1,25.0,25.0,Rio Grande do Sul,63857b86ba184a03893452c46c285fb8
1dddc8e72eede911b9b36ff702a8f198-L1,2017-02-06 10:57:27,1dddc8e72eede911b9b36ff702a8f198,SKU-4633dfeb3a,Fixed Telephony,1,29.9,29.9,Parana,b82cc83c7fa128a0ae245e5ad1dd8dfd
0c4d07bcd65a6ce95cbe8e8e228a98cf-L1,2017-02-06 12:15:34,0c4d07bcd65a6ce95cbe8e8e228a98cf,SKU-1a300f482e,Computers Accessories,1,30.0,30.0,Rio de Janeiro,96230c6da5f5896bb28ee028624c1188
d5c48cad732a71a573e038e81d428c18-L1,2017-02-06 13:09:46,d5c48cad732a71a573e038e81d428c18,SKU-ad53b56bfd,Telephony,1,142.99,142.99,Santa Catarina,2662d74bb0b34c4e942fb3ab6a27ac64
6b0918aeb353fa97d8df7b685c19e14f-L1,2017-02-06 13:33:16,6b0918aeb353fa97d8df7b685c19e14f,SKU-ad53b56bfd,Telephony,1,142.99,142.99,Minas Gerais,c847373ba11946ca0e30ffecda3c5be7
de3fbfa556cedccc424406bcb5eaac96-L1,2017-02-06 13:51:28,de3fbfa556cedccc424406bcb5eaac96,SKU-7d21a88f26,Consoles Games,1,399.99,399.99,Sao Paulo,c319f40740fdf4e982c795eb1eb6d6b1
d7adae346e57bdec9293128a1130a183-L1,2017-02-06 16:00:46,d7adae346e57bdec9293128a1130a183,SKU-a6560efcf4,Telephony,1,118.99,118.99,Pernambuco,1dcd5235c92f74a05c76b538ca7e7d62
a83c50dc6af9424ae926506ebac55807-L1,2017-02-06 16:57:03,a83c50dc6af9424ae926506ebac55807,SKU-dc387d4935,Telephony,1,78.0,78.0,Rio de Janeiro,7c33cd0526679e24b19146dbba7c9266
5ffc7455c07cb79260d36024277e417a-L1,2017-02-06 17:02:13,5ffc7455c07cb79260d36024277e417a,SKU-bc68b4f9aa,Telephony,1,32.99,32.99,Espirito Santo,584df16fd79b2f80e09f056e2e57c89b
29656da67c9da8377949302afdef7c69-L1,2017-02-06 20:09:07,29656da67c9da8377949302afdef7c69,SKU-010a3a47c1,Telephony,1,9.99,9.99,Rio de Janeiro,158b2006b7863c91cbd8c8dbab2b9a76
29656da67c9da8377949302afdef7c69-L2,2017-02-06 20:09:07,29656da67c9da8377949302afdef7c69,SKU-3a98bcea86,Telephony,1,18.99,18.99,Rio de Janeiro,158b2006b7863c91cbd8c8dbab2b9a76
f97ce00d14a023fd79a2db6216c031db-L1,2017-02-07 00:16:04,f97ce00d14a023fd79a2db6216c031db,SKU-36efd30e7c,Electronics,1,59.95,59.95,Mato Grosso do Sul,63ecb29492f9b559affcab7aaad90137
4374c08bd3d2b8f7639e0704d80c0407-L1,2017-02-07 07:02:23,4374c08bd3d2b8f7639e0704d80c0407,SKU-2eb9b2ef7c,Tablets Printing Image,1,99.0,99.0,Sao Paulo,46201bcc68ee62ab9d2f8908f7d32a66
7ca4e50d72a12009d398a335125b4871-L1,2017-02-07 11:44:41,7ca4e50d72a12009d398a335125b4871,SKU-ad53b56bfd,Telephony,1,142.99,142.99,Rio de Janeiro,daaf7866693b57dfa2f4c68329073801
ef923bbb28876cc2a8e00a7ebc1a52f8-L1,2017-02-07 12:35:29,ef923bbb28876cc2a8e00a7ebc1a52f8,SKU-ad53b56bfd,Telephony,1,142.99,142.99,Minas Gerais,ee83474625e350390d32a6815483c405
a1031a3fcd990edb954ba03274a2c39d-L1,2017-02-07 17:03:30,a1031a3fcd990edb954ba03274a2c39d,SKU-99ad29366b,Computers Accessories,1,550.99,550.99,Sao Paulo,2f8552b3c0fd59f1bd0f0821a136a9ae
94a71bedec852e752e86d530d03d6061-L1,2017-02-07 18:31:57,94a71bedec852e752e86d530d03d6061,SKU-3e442d09f9,Computers Accessories,1,20.9,20.9,Minas Gerais,216fd197a786370ce9601ee2f6b5a31a
7f14c64f7f48c0243c290e47dd51cfeb-L1,2017-02-07 18:31:58,7f14c64f7f48c0243c290e47dd51cfeb,SKU-95c40b993a,Computers Accessories,1,20.9,20.9,Minas Gerais,216fd197a786370ce9601ee2f6b5a31a
e0e8bc6045cfe08b087197d81196e339-L1,2017-02-07 21:05:56,e0e8bc6045cfe08b087197d81196e339,SKU-ad53b56bfd,Telephony,1,142.99,142.99,Goias,7067ac4b80a40da3604b6c9143502eec
54b3dff57c665f797e9738df1014f9a0-L1,2017-02-07 21:06:40,54b3dff57c665f797e9738df1014f9a0,SKU-ad53b56bfd,Telephony,4,142.99,571.96,Parana,85920cc809327ef7deca52b5ae81a1c2
69ab7fdbd887d055b05826a8cc5591d7-L1,2017-02-07 21:17:45,69ab7fdbd887d055b05826a8cc5591d7,SKU-48c4971ba5,Telephony,1,19.9,19.9,Sao Paulo,a1b3ac2f0a874e9c8f368ad87b7e6cca
add98bb9caa9f37e7d0702845c3a5db5-L1,2017-02-07 21:46:58,add98bb9caa9f37e7d0702845c3a5db5,SKU-30001d6521,Computers Accessories,1,20.9,20.9,Minas Gerais,bee35430cdd5e5e8906f7b022dc26d34
e46c1a835d11d387ba01a130d8aa7c12-L1,2017-02-07 21:56:36,e46c1a835d11d387ba01a130d8aa7c12,SKU-0dcd34a72e,Computers Accessories,1,239.9,239.9,Sao Paulo,03cfc5ba1ebd1689c93dadae87e1c150
1e6c83f252357f4c9ae0df874887ef7e-L1,2017-02-07 22:03:42,1e6c83f252357f4c9ae0df874887ef7e,SKU-70358ca9f9,Computers Accessories,1,19.7,19.7,Minas Gerais,abcc989c63277cbc664c1f13e1350892
496e779d0a36724d70beaf6ea94d7d9d-L1,2017-02-07 22:50:27,496e779d0a36724d70beaf6ea94d7d9d,SKU-ad53b56bfd,Telephony,1,142.99,142.99,Maranhao,a1f5ab76cdedbf0dac6bcb4206e113ce
971d58b94f7bda9a79f4847e1509a433-L1,2017-02-07 23:16:34,971d58b94f7bda9a79f4847e1509a433,SKU-bdbfa0a4ac,Electronics,1,47.0,47.0,Mato Grosso do Sul,e27e5ed677bb68b40be4e84ee1096e5c
2140d49aa405c7c344212e78351fef98-L1,2017-02-08 10:07:23,2140d49aa405c7c344212e78351fef98,SKU-8d51190d4e,Telephony,1,9.88,9.88,Parana,dea41840a499c51b45c2ae56fbf76fc7
41d9fff5e0bfa8712b28b761fa2f6bee-L1,2017-02-08 10:42:58,41d9fff5e0bfa8712b28b761fa2f6bee,SKU-328ccc632f,Computers Accessories,1,19.9,19.9,Rio Grande do Sul,a418dae5b9f02ea5423d369a58a84800
4d21276afd29a3f70e49766a9848d19c-L1,2017-02-08 13:14:41,4d21276afd29a3f70e49766a9848d19c,SKU-9760ff1555,Computers Accessories,1,269.0,269.0,Minas Gerais,6dc90d194697c0674a2f3df5240acde2
b9763fc50599a4ba2c2405513546d844-L1,2017-02-08 13:24:01,b9763fc50599a4ba2c2405513546d844,SKU-6252b27a90,Electronics,1,39.9,39.9,Minas Gerais,727426deca1feb458f37d6aba4ecf3aa
7b99db4b35bb7d1b97ef1573aa3c2171-L1,2017-02-08 16:40:12,7b99db4b35bb7d1b97ef1573aa3c2171,SKU-913580fde3,Fixed Telephony,1,10.99,10.99,Minas Gerais,adc0189d772013c8cad6d57ed0e546ae
41bf1169cb9e21c201df1aedbcdb6b1f-L1,2017-02-08 17:25:18,41bf1169cb9e21c201df1aedbcdb6b1f,SKU-207bb2d818,Telephony,1,19.9,19.9,Amazonas,e4085c584aacf816aeb1e82e24ebe1ab
cea5026b69096ddae036dee16fb94afb-L1,2017-02-08 17:48:25,cea5026b69096ddae036dee16fb94afb,SKU-5a4ec7366f,Computers Accessories,1,16.9,16.9,Minas Gerais,968b12e1119dfbc70297dab87804ef46
9570b858d92d0c29cd331a7326b84ac6-L1,2017-02-09 11:35:41,9570b858d92d0c29cd331a7326b84ac6,SKU-2d40860915,Computers Accessories,1,125.0,125.0,Rio Grande do Sul,f766f748d5a4af99224f8f36f2e433e9
00cf47526e0f7920b381b2baf4ecf1c7-L1,2017-02-09 13:21:46,00cf47526e0f7920b381b2baf4ecf1c7,SKU-8c81af91a9,Computers Accessories,1,59.9,59.9,Sao Paulo,5883c17380bc970921a6c79ee2ea51ae
3a8fa2133fb96a04512604d9c32dc7c3-L1,2017-02-09 14:29:29,3a8fa2133fb96a04512604d9c32dc7c3,SKU-b23a6d2e94,Computers Accessories,1,120.0,120.0,Rio de Janeiro,2d07c5651faf08b9f6536a2bbf74adce
50aab84da01ba9c794d22060d1b8abeb-L1,2017-02-09 16:37:16,50aab84da01ba9c794d22060d1b8abeb,SKU-125d26eac8,Telephony,1,25.0,25.0,Minas Gerais,ac881ef6a6cbbd0d94687c5fb9a35f3d
cea4a13d87d71c7fc5ed35c588ce28b8-L1,2017-02-09 17:25:13,cea4a13d87d71c7fc5ed35c588ce28b8,SKU-4bb4fb9c85,Telephony,1,37.99,37.99,Sao Paulo,692d479b583930d03960d64ecd004bbd
c867dd64bd728f7a87d1c868c7c2c33f-L1,2017-02-09 20:56:00,c867dd64bd728f7a87d1c868c7c2c33f,SKU-bb31a27a0b,Telephony,1,19.99,19.99,Sergipe,e1cb618b74d0ca68e0c206f386ad15ee
4bee560781d45bb4b18efd58fef1901e-L1,2017-02-09 21:18:21,4bee560781d45bb4b18efd58fef1901e,SKU-f9d151cf2f,Computers Accessories,1,30.0,30.0,Sao Paulo,dbe33e4f5169e4a85d89ec5a1c5191d8
7081dc8aacd1f126eacaf66497364578-L1,2017-02-09 21:19:01,7081dc8aacd1f126eacaf66497364578,SKU-175cce7a95,Telephony,1,27.9,27.9,Sao Paulo,e1ac07c60a37ca863cdaa8bde2198611
b04719a0e9a9c2cb394b7ef1f0ec4b01-L1,2017-02-09 21:47:48,b04719a0e9a9c2cb394b7ef1f0ec4b01,SKU-5b8d60277c,Telephony,1,34.9,34.9,Minas Gerais,8d97fd3bf37905a5c33ccb41331c675b
2c173fae740c25aaf8668bc3eeda0114-L1,2017-02-09 22:03:43,2c173fae740c25aaf8668bc3eeda0114,SKU-b000447e24,Telephony,1,25.0,25.0,Sao Paulo,82dea37135f62f80afea41bbd62903a8
e85c92ee6a3ba1ef47e41c23286314d9-L1,2017-02-10 10:19:22,e85c92ee6a3ba1ef47e41c23286314d9,SKU-0719304046,Computers Accessories,1,3699.99,3699.99,Distrito Federal,5d09b0d82126457e2a8ebfb9c9a1ffc4
de9df170e0b97a46f12f9bc8eca0e0b7-L1,2017-02-10 11:17:16,de9df170e0b97a46f12f9bc8eca0e0b7,SKU-95c40b993a,Computers Accessories,1,20.9,20.9,Sao Paulo,39a1706af4d16eb9e51155e2e5d9b264
42e7795ee0acd43f7392b9f31bb39c33-L1,2017-02-10 11:37:38,42e7795ee0acd43f7392b9f31bb39c33,SKU-8abc2d73b5,Consoles Games,1,314.8,314.8,Rio de Janeiro,997295f1fa79d024172a1ac20bd47927
a7b6b0d33a2814dff897167e737b22c8-L1,2017-02-10 11:48:43,a7b6b0d33a2814dff897167e737b22c8,SKU-2eb9b2ef7c,Tablets Printing Image,1,99.0,99.0,Rio de Janeiro,20dfefdb2b3f011e0fddfbdd546680a5
a60c6548ab8ab949bbfce006f7b8a513-L1,2017-02-10 12:53:44,a60c6548ab8ab949bbfce006f7b8a513,SKU-8ce0b48cdc,Telephony,2,131.99,263.98,Para,923268c8268e5ce378b743c0e91a72ee
bca58807bbe0c11fa3099e2328f62647-L1,2017-02-10 13:17:53,bca58807bbe0c11fa3099e2328f62647,SKU-95c40b993a,Computers Accessories,1,20.9,20.9,Acre,c990f557eb1c943d3298d296015b9df4
d98f635a12ded39ef1002ffefe2c80f6-L1,2017-02-10 13:54:57,d98f635a12ded39ef1002ffefe2c80f6,SKU-0dcf825106,Computers Accessories,1,20.0,20.0,Sao Paulo,e6c2d4c0d18521155e20e567476bcbac
ffdc5e3279114c523a09296f8fd28331-L1,2017-02-10 14:49:23,ffdc5e3279114c523a09296f8fd28331,SKU-5e70a4508a,Computers Accessories,1,299.99,299.99,Rio de Janeiro,b4a9efda098bbefeff0c5036cf915eb9
b04215f2cbc4e1fdd167427e657c7d16-L1,2017-02-10 20:22:24,b04215f2cbc4e1fdd167427e657c7d16,SKU-f9d151cf2f,Computers Accessories,1,30.0,30.0,Sao Paulo,4d5e4a9d09fe7108d3022c3c3f93100b
3c2a7cc75899d6a06e8735da9b7fa302-L1,2017-02-10 22:12:39,3c2a7cc75899d6a06e8735da9b7fa302,SKU-c4aa0ceec0,Telephony,1,12.98,12.98,Sao Paulo,f9538d66bfe1de92870c834eaa62db8f
f5c948dcc066017d10fd2dd3d01cea6d-L1,2017-02-11 13:39:30,f5c948dcc066017d10fd2dd3d01cea6d,SKU-a5d722d3c7,Computers Accessories,1,51.9,51.9,Sao Paulo,203443313490c84f08aadead1dbde82f
bb814d61ca007ff7d14736b5f8a8d89d-L1,2017-02-11 13:41:13,bb814d61ca007ff7d14736b5f8a8d89d,SKU-8ce0b48cdc,Telephony,2,131.99,263.98,Bahia,d5f676c9aad6018b59f39e694d4506c5
a033e71a9fdc7a30404bd7a39d3ad173-L1,2017-02-11 17:06:41,a033e71a9fdc7a30404bd7a39d3ad173,SKU-34d9435977,Computers Accessories,1,16.9,16.9,Sao Paulo,08ecae869722212aae44bea2bffdb7ee
a32e794aa3f7df03d1a3848213b24346-L1,2017-02-11 17:23:59,a32e794aa3f7df03d1a3848213b24346,SKU-8d51190d4e,Telephony,1,9.88,9.88,Pernambuco,14220daa456a18028f2ceaa2c32b4747
d87efaa8a13d7d43b3464f49c528c787-L1,2017-02-11 18:10:26,d87efaa8a13d7d43b3464f49c528c787,SKU-3e442d09f9,Computers Accessories,1,20.9,20.9,Minas Gerais,98dd82387ae3ba3b327c7c6427b28889
272bcd7b520b3a4628acadb461400675-L1,2017-02-11 18:42:33,272bcd7b520b3a4628acadb461400675,SKU-3e442d09f9,Computers Accessories,1,20.9,20.9,Minas Gerais,fa3252e1b283ad5fe9d5d43a4a234900
8ce80fc6b88ff67ab9506b08ba95f300-L1,2017-02-12 00:31:17,8ce80fc6b88ff67ab9506b08ba95f300,SKU-c57d1d5664,Consoles Games,1,46.0,46.0,Santa Catarina,bcbef420bf55cfbca55313ff55af84cb
e3b7896b6e5a82264c8e99a140843793-L1,2017-02-12 09:32:14,e3b7896b6e5a82264c8e99a140843793,SKU-95c40b993a,Computers Accessories,1,20.9,20.9,Rio de Janeiro,a2b457807f18ef1e8ebbe462d47f3b2a
1a9c245550ac4d57455c5e25c866cad4-L1,2017-02-12 10:27:34,1a9c245550ac4d57455c5e25c866cad4,SKU-1789a1b00c,Computers Accessories,1,99.0,99.0,Pernambuco,e582d90cd110066a738621d01823ed96
c7e64567d07503e82847c129519ea90c-L1,2017-02-12 14:25:19,c7e64567d07503e82847c129519ea90c,SKU-410d5b211d,Telephony,1,18.99,18.99,Minas Gerais,ac88e529f52764d13b9b63d37a8f12f8
cf6264c37c96bc0cf63ebd0f9fba45da-L1,2017-02-12 14:42:48,cf6264c37c96bc0cf63ebd0f9fba45da,SKU-1cf0c90956,Electronics,2,39.9,79.8,Santa Catarina,8fd6d9632c9fcc25a875bac747e60c48
761d27773b89e0a86484468a0079a7d5-L1,2017-02-12 15:12:20,761d27773b89e0a86484468a0079a7d5,SKU-0f0c4960b0,Electronics,1,42.0,42.0,Sao Paulo,7ea6b7415a94986ec9534de32c4514d8
bb4f0c21ae6014e40ef007ff6fbcbeb9-L1,2017-02-12 18:48:56,bb4f0c21ae6014e40ef007ff6fbcbeb9,SKU-0768657d39,Fixed Telephony,1,34.99,34.99,Sao Paulo,977136c10acb01bd9cecb7d18ff7d1a0
99f1f94626984c186485ce94d7ebe634-L1,2017-02-12 21:50:45,99f1f94626984c186485ce94d7ebe634,SKU-c1cd85e63e,Telephony,1,35.99,35.99,Minas Gerais,a571483292f72f692cd87f2bbed988d9
